User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,Months Since Join,Months Since Last Payment
903,Standard,11,2022-09-01,2023-06-01,Mexico,42,Male,Laptop,1 Month,21,12
904,Standard,12,2022-09-01,2023-07-01,Spain,37,Male,Tablet,1 Month,21,11
905,Basic,13,2022-10-01,2023-06-01,Italy,38,Female,Laptop,1 Month,20,12
906,Premium,13,2022-10-01,2023-07-01,Spain,32,Male,Smart TV,1 Month,20,11
907,Standard,15,2022-10-01,2023-06-01,Spain,48,Male,Laptop,1 Month,20,12
908,Basic,13,2022-10-01,2023-07-01,United States,46,Female,Smart TV,1 Month,20,11
909,Standard,14,2022-10-01,2023-07-01,Canada,30,Male,Tablet,1 Month,20,11
910,Premium,10,2022-10-01,2023-07-01,United States,40,Female,Smart TV,1 Month,20,11
911,Basic,13,2022-10-01,2023-06-01,United States,29,Male,Smart TV,1 Month,20,12
912,Premium,15,2022-10-01,2023-07-01,Canada,41,Male,Tablet,1 Month,20,11
913,Standard,15,2022-10-01,2023-07-01,United Kingdom,32,Male,Laptop,1 Month,20,11
914,Basic,12,2022-10-01,2023-07-01,Australia,44,Female,Smart TV,1 Month,20,11
915,Standard,15,2022-10-01,2023-06-01,Germany,41,Male,Laptop,1 Month,20,12
916,Premium,12,2022-10-01,2023-07-01,France,50,Female,Smartphone,1 Month,20,11
917,Basic,14,2022-10-01,2023-06-01,Brazil,33,Female,Tablet,1 Month,20,12
918,Standard,10,2022-10-01,2023-07-01,Mexico,34,Female,Smart TV,1 Month,20,11
919,Premium,15,2022-11-01,2023-06-01,Spain,40,Male,Smartphone,1 Month,19,12
920,Basic,14,2022-11-01,2023-07-01,Italy,34,Female,Tablet,1 Month,19,11
921,Premium,14,2022-11-01,2023-07-01,Spain,27,Female,Smart TV,1 Month,19,11
922,Basic,13,2022-11-01,2023-07-01,Spain,34,Male,Tablet,1 Month,19,11
923,Standard,13,2022-11-01,2023-06-01,United States,28,Male,Tablet,1 Month,19,12
924,Standard,14,2022-11-01,2023-07-01,Canada,37,Female,Smart TV,1 Month,19,11
925,Basic,10,2022-10-01,2023-07-01,United States,27,Female,Laptop,1 Month,20,11
926,Premium,13,2022-10-01,2023-07-01,United States,33,Female,Laptop,1 Month,20,11
927,Basic,11,2022-10-01,2023-07-01,Canada,42,Male,Laptop,1 Month,20,11
928,Standard,11,2022-10-01,2023-07-01,United Kingdom,49,Male,Smartphone,1 Month,20,11
929,Premium,13,2022-08-01,2023-06-01,Australia,44,Male,Smart TV,1 Month,22,12
930,Basic,10,2022-08-01,2023-07-01,Germany,47,Male,Laptop,1 Month,22,11
931,Premium,13,2022-08-01,2023-07-01,France,33,Male,Laptop,1 Month,22,11
932,Basic,11,2022-08-01,2023-07-01,Brazil,37,Male,Smart TV,1 Month,22,11
933,Standard,10,2022-08-01,2023-07-01,Mexico,35,Male,Laptop,1 Month,22,11
934,Standard,11,2022-08-01,2023-07-01,Spain,34,Female,Smartphone,1 Month,22,11
935,Basic,10,2022-08-01,2023-07-01,Italy,44,Male,Smartphone,1 Month,22,11
936,Premium,15,2022-07-01,2023-07-01,Spain,29,Male,Tablet,1 Month,23,11
937,Basic,10,2022-07-01,2023-06-01,Spain,38,Male,Smartphone,1 Month,23,12
938,Standard,14,2022-07-01,2023-07-01,United States,46,Male,Smart TV,1 Month,23,11
939,Premium,10,2022-07-01,2023-07-01,Canada,29,Male,Tablet,1 Month,23,11
940,Basic,12,2022-06-01,2023-07-01,United States,48,Female,Smart TV,1 Month,24,11
941,Premium,10,2022-06-01,2023-06-01,United States,36,Male,Smart TV,1 Month,24,12
942,Basic,12,2022-06-01,2023-07-01,Canada,43,Male,Laptop,1 Month,24,11
943,Standard,15,2022-06-01,2023-07-01,United Kingdom,42,Female,Smart TV,1 Month,24,11
944,Standard,10,2022-06-01,2023-07-01,Australia,50,Male,Tablet,1 Month,24,11
945,Basic,13,2022-06-01,2023-06-01,Germany,39,Male,Laptop,1 Month,24,12
946,Premium,14,2022-06-01,2023-07-01,France,43,Female,Laptop,1 Month,24,11
947,Basic,10,2022-06-01,2023-07-01,Brazil,50,Female,Tablet,1 Month,24,11
948,Standard,12,2022-06-01,2023-07-01,Mexico,51,Male,Laptop,1 Month,24,11
949,Premium,14,2022-06-01,2023-06-01,Spain,40,Male,Tablet,1 Month,24,12
950,Basic,10,2022-06-01,2023-06-01,Italy,31,Male,Tablet,1 Month,24,12
951,Premium,12,2022-06-01,2023-07-01,Spain,39,Female,Smartphone,1 Month,24,11
952,Basic,10,2022-06-01,2023-07-01,Spain,49,Female,Tablet,1 Month,24,11
953,Standard,10,2022-06-01,2023-06-01,United States,34,Female,Laptop,1 Month,24,12
954,Standard,13,2022-06-01,2023-06-01,Canada,38,Male,Smartphone,1 Month,24,12
955,Basic,15,2022-06-01,2023-07-01,United States,36,Female,Laptop,1 Month,24,11
956,Premium,10,2022-06-01,2023-07-01,United States,42,Female,Smart TV,1 Month,24,11
957,Basic,14,2022-06-01,2023-07-01,Canada,50,Male,Tablet,1 Month,24,11
958,Standard,10,2022-07-01,2023-07-01,United Kingdom,42,Female,Laptop,1 Month,23,11
959,Premium,14,2022-07-01,2023-07-01,Australia,35,Female,Laptop,1 Month,23,11
960,Basic,15,2022-07-01,2023-06-01,Germany,46,Female,Tablet,1 Month,23,12
961,Premium,15,2022-07-01,2023-07-01,France,48,Male,Laptop,1 Month,23,11
962,Basic,12,2022-07-01,2023-07-01,Brazil,43,Female,Laptop,1 Month,23,11
963,Standard,13,2022-08-01,2023-07-01,Mexico,51,Female,Tablet,1 Month,22,11
964,Standard,13,2022-08-01,2023-07-01,Spain,45,Male,Smart TV,1 Month,22,11
965,Basic,10,2022-08-01,2023-06-01,Italy,46,Male,Laptop,1 Month,22,12
966,Premium,12,2022-08-01,2023-07-01,Spain,42,Female,Laptop,1 Month,22,11
967,Basic,10,2022-08-01,2023-06-01,Spain,42,Female,Smartphone,1 Month,22,12
968,Standard,13,2022-08-01,2023-07-01,United States,50,Male,Tablet,1 Month,22,11
969,Premium,12,2022-09-01,2023-06-01,Canada,28,Male,Smart TV,1 Month,21,12
970,Basic,15,2022-09-01,2023-07-01,United States,44,Female,Tablet,1 Month,21,11
971,Basic,10,2022-09-01,2023-07-01,United States,36,Male,Tablet,1 Month,21,11
972,Basic,14,2022-09-01,2023-07-01,Canada,37,Female,Laptop,1 Month,21,11
973,Standard,12,2022-09-01,2023-07-01,United Kingdom,36,Male,Smartphone,1 Month,21,11
974,Premium,13,2022-09-01,2023-07-01,Australia,31,Male,Smartphone,1 Month,21,11
975,Basic,12,2022-10-01,2023-06-01,Germany,36,Female,Smart TV,1 Month,20,12
976,Basic,15,2022-10-01,2023-07-01,France,39,Female,Laptop,1 Month,20,11
977,Premium,11,2022-10-01,2023-06-01,Brazil,45,Female,Laptop,1 Month,20,12
978,Standard,13,2022-10-01,2023-07-01,Mexico,29,Male,Smart TV,1 Month,20,11
979,Standard,15,2022-10-01,2023-07-01,Spain,45,Male,Smartphone,1 Month,20,11
980,Basic,11,2022-10-01,2023-07-01,Italy,29,Male,Smart TV,1 Month,20,11
981,Premium,10,2022-10-01,2023-06-01,Spain,28,Female,Smart TV,1 Month,20,12
982,Standard,12,2022-10-01,2023-07-01,Spain,42,Female,Smart TV,1 Month,20,11
983,Basic,11,2022-10-01,2023-07-01,United States,36,Female,Smartphone,1 Month,20,11
984,Standard,15,2022-10-01,2023-07-01,Canada,39,Male,Smart TV,1 Month,20,11
985,Premium,11,2022-10-01,2023-06-01,United States,36,Male,Smart TV,1 Month,20,12
986,Basic,15,2022-10-01,2023-07-01,United States,49,Male,Laptop,1 Month,20,11
987,Premium,11,2022-10-01,2023-07-01,Canada,32,Female,Tablet,1 Month,20,11
988,Standard,12,2022-10-01,2023-07-01,United Kingdom,40,Female,Smartphone,1 Month,20,11
989,Basic,12,2022-11-01,2023-07-01,Australia,34,Male,Smartphone,1 Month,19,11
990,Standard,15,2022-11-01,2023-07-01,Germany,35,Male,Smartphone,1 Month,19,11
991,Premium,11,2022-11-01,2023-07-01,France,44,Female,Smart TV,1 Month,19,11
992,Basic,13,2022-11-01,2023-07-01,Brazil,47,Female,Smartphone,1 Month,19,11
993,Standard,14,2022-11-01,2023-07-01,Mexico,33,Female,Laptop,1 Month,19,11
994,Premium,11,2022-10-01,2023-07-01,Spain,45,Male,Tablet,1 Month,20,11
995,Basic,14,2022-10-01,2023-07-01,Italy,42,Female,Tablet,1 Month,20,11
996,Premium,15,2022-10-01,2023-07-01,Spain,46,Male,Tablet,1 Month,20,11
997,Basic,14,2022-10-01,2023-07-01,Spain,51,Male,Tablet,1 Month,20,11
998,Standard,15,2022-09-01,2023-07-01,United States,41,Female,Laptop,1 Month,21,11
999,Standard,10,2022-08-01,2023-07-01,Canada,50,Female,Tablet,1 Month,22,11
1000,Basic,10,2022-08-01,2023-07-01,United States,49,Female,Smartphone,1 Month,22,11
1001,Premium,12,2022-08-01,2023-07-01,United States,34,Female,Laptop,1 Month,22,11
1002,Basic,13,2022-08-01,2023-07-01,Canada,38,Female,Tablet,1 Month,22,11
1003,Standard,13,2022-08-01,2023-07-01,United Kingdom,46,Male,Smart TV,1 Month,22,11
1004,Premium,14,2022-08-01,2023-07-01,Australia,42,Male,Smart TV,1 Month,22,11
1005,Basic,12,2022-08-01,2023-07-01,Germany,46,Male,Laptop,1 Month,22,11
1006,Premium,10,2022-07-01,2023-07-01,France,51,Female,Smart TV,1 Month,23,11
1007,Basic,12,2022-07-01,2023-06-01,Brazil,35,Male,Smart TV,1 Month,23,12
1008,Standard,10,2022-07-01,2023-07-01,Mexico,34,Female,Smartphone,1 Month,23,11
1009,Standard,14,2022-07-01,2023-07-01,Spain,31,Female,Laptop,1 Month,23,11
1010,Basic,12,2022-07-01,2023-07-01,Italy,36,Female,Tablet,1 Month,23,11
1011,Premium,15,2022-07-01,2023-06-01,Spain,28,Male,Smart TV,1 Month,23,12
1012,Basic,15,2022-06-01,2023-07-01,Spain,29,Female,Smartphone,1 Month,24,11
1013,Standard,12,2022-06-01,2023-07-01,United States,42,Female,Smart TV,1 Month,24,11
1014,Premium,10,2022-06-01,2023-07-01,Canada,35,Female,Smartphone,1 Month,24,11
1015,Basic,12,2022-06-01,2023-06-01,United States,32,Female,Laptop,1 Month,24,12
1016,Premium,10,2022-06-01,2023-07-01,United States,43,Female,Tablet,1 Month,24,11
1017,Basic,10,2022-06-01,2023-07-01,Canada,29,Male,Smartphone,1 Month,24,11
1018,Standard,13,2022-06-01,2023-07-01,United Kingdom,35,Female,Tablet,1 Month,24,11
1019,Standard,14,2022-06-01,2023-06-01,Australia,27,Female,Tablet,1 Month,24,12
1020,Basic,13,2022-06-01,2023-07-01,Germany,38,Male,Tablet,1 Month,24,11
1021,Premium,13,2022-06-01,2023-07-01,France,33,Male,Smart TV,1 Month,24,11
1022,Basic,11,2022-06-01,2023-07-01,Brazil,48,Male,Laptop,1 Month,24,11
1023,Standard,10,2022-06-01,2023-07-01,Mexico,51,Female,Laptop,1 Month,24,11
1024,Premium,10,2022-06-01,2023-07-01,Spain,40,Female,Smartphone,1 Month,24,11
1025,Basic,13,2022-06-01,2023-07-01,Italy,28,Male,Smartphone,1 Month,24,11
1026,Premium,10,2022-06-01,2023-07-01,Spain,46,Female,Laptop,1 Month,24,11
1027,Basic,12,2022-07-01,2023-07-01,Spain,28,Female,Tablet,1 Month,23,11
1028,Standard,12,2022-07-01,2023-07-01,United States,47,Male,Tablet,1 Month,23,11
1029,Standard,10,2022-07-01,2023-07-01,Canada,47,Male,Smartphone,1 Month,23,11
1030,Basic,13,2022-07-01,2023-07-01,United States,50,Male,Smartphone,1 Month,23,11
1031,Premium,13,2022-07-01,2023-07-01,United States,50,Female,Smart TV,1 Month,23,11
1032,Basic,15,2022-07-01,2023-07-01,Canada,29,Male,Smartphone,1 Month,23,11
1033,Standard,15,2022-07-01,2023-07-01,United Kingdom,38,Male,Tablet,1 Month,23,11
1034,Premium,11,2022-08-01,2023-07-01,Australia,40,Female,Tablet,1 Month,22,11
1035,Basic,14,2022-08-01,2023-07-01,Germany,43,Male,Smartphone,1 Month,22,11
1036,Premium,14,2022-08-01,2023-07-01,France,27,Female,Smartphone,1 Month,22,11
1037,Basic,10,2022-08-01,2023-06-01,Brazil,37,Female,Tablet,1 Month,22,12
1038,Standard,12,2022-09-01,2023-07-01,Mexico,30,Male,Smartphone,1 Month,21,11
1039,Standard,13,2022-09-01,2023-07-01,Spain,50,Male,Laptop,1 Month,21,11
1040,Basic,11,2022-09-01,2023-07-01,Italy,51,Male,Smartphone,1 Month,21,11
1041,Premium,13,2022-09-01,2023-07-01,Spain,37,Female,Laptop,1 Month,21,11
1042,Basic,14,2022-09-01,2023-07-01,Spain,35,Female,Tablet,1 Month,21,11
1043,Standard,12,2022-09-01,2023-07-01,United States,35,Male,Tablet,1 Month,21,11
1044,Premium,11,2022-09-01,2023-07-01,Canada,46,Male,Tablet,1 Month,21,11
1045,Basic,13,2022-10-01,2023-07-01,United States,27,Male,Tablet,1 Month,20,11
1046,Basic,13,2022-10-01,2023-07-01,United States,27,Male,Laptop,1 Month,20,11
1047,Basic,13,2022-10-01,2023-07-01,Canada,39,Female,Laptop,1 Month,20,11
1048,Standard,15,2022-10-01,2023-07-01,United Kingdom,51,Male,Tablet,1 Month,20,11
1049,Premium,14,2022-10-01,2023-07-01,Australia,41,Male,Smartphone,1 Month,20,11
1050,Basic,15,2022-10-01,2023-07-01,Germany,30,Female,Smart TV,1 Month,20,11
1051,Basic,11,2022-10-01,2023-06-01,France,46,Male,Laptop,1 Month,20,12
1052,Premium,14,2022-10-01,2023-07-01,Brazil,31,Male,Tablet,1 Month,20,11
1053,Standard,13,2022-10-01,2023-07-01,Mexico,49,Male,Smartphone,1 Month,20,11
1054,Standard,12,2022-10-01,2023-07-01,Spain,39,Female,Tablet,1 Month,20,11
1055,Basic,11,2022-10-01,2023-07-01,Italy,47,Male,Smartphone,1 Month,20,11
1056,Premium,15,2022-10-01,2023-07-01,Spain,36,Female,Tablet,1 Month,20,11
1057,Standard,14,2022-10-01,2023-07-01,Spain,42,Female,Tablet,1 Month,20,11
1058,Basic,15,2022-11-01,2023-07-01,United States,28,Female,Smart TV,1 Month,19,11
1059,Standard,15,2022-11-01,2023-07-01,Canada,43,Male,Tablet,1 Month,19,11
1060,Premium,10,2022-11-01,2023-07-01,United States,50,Female,Laptop,1 Month,19,11
1061,Basic,15,2022-11-01,2023-07-01,United States,30,Female,Tablet,1 Month,19,11
1062,Premium,10,2022-11-01,2023-07-01,Canada,34,Female,Laptop,1 Month,19,11
1063,Standard,13,2022-11-01,2023-07-01,United Kingdom,35,Female,Laptop,1 Month,19,11
1064,Basic,11,2022-10-01,2023-07-01,Australia,29,Male,Tablet,1 Month,20,11
1065,Standard,15,2022-10-01,2023-07-01,Germany,33,Male,Smart TV,1 Month,20,11
1066,Premium,12,2022-10-01,2023-07-01,France,47,Male,Laptop,1 Month,20,11
1067,Basic,14,2022-10-01,2023-07-01,Brazil,32,Female,Tablet,1 Month,20,11
1068,Standard,15,2022-10-01,2023-07-01,Mexico,34,Female,Tablet,1 Month,20,11
1069,Premium,13,2022-10-01,2023-07-01,Spain,46,Male,Smart TV,1 Month,20,11
1070,Basic,15,2022-09-01,2023-07-01,Italy,31,Male,Tablet,1 Month,21,11
1071,Premium,12,2022-09-01,2023-07-01,Spain,40,Female,Tablet,1 Month,21,11
1072,Basic,11,2022-08-01,2023-07-01,Spain,38,Female,Tablet,1 Month,22,11
1073,Standard,11,2022-08-01,2023-07-01,United States,31,Male,Smart TV,1 Month,22,11
1074,Standard,12,2022-08-01,2023-07-01,Canada,46,Female,Smartphone,1 Month,22,11
1075,Basic,11,2022-08-01,2023-07-01,United States,43,Male,Smart TV,1 Month,22,11
1076,Premium,15,2022-08-01,2023-07-01,United States,38,Female,Laptop,1 Month,22,11
1077,Basic,15,2022-07-01,2023-06-01,Canada,38,Female,Laptop,1 Month,23,12
1078,Standard,14,2022-07-01,2023-07-01,United Kingdom,27,Male,Laptop,1 Month,23,11
1079,Premium,12,2022-07-01,2023-07-01,Australia,49,Female,Tablet,1 Month,23,11
1080,Basic,11,2022-07-01,2023-07-01,Germany,33,Male,Smartphone,1 Month,23,11
1081,Premium,10,2022-06-01,2023-06-01,France,40,Female,Smartphone,1 Month,24,12
1082,Basic,13,2022-06-01,2023-07-01,Brazil,27,Male,Tablet,1 Month,24,11
1083,Standard,12,2022-06-01,2023-07-01,Mexico,28,Female,Laptop,1 Month,24,11
1084,Standard,10,2022-06-01,2023-07-01,Spain,30,Male,Smartphone,1 Month,24,11
1085,Basic,10,2022-06-01,2023-06-01,Italy,33,Female,Smartphone,1 Month,24,12
1086,Premium,15,2022-06-01,2023-07-01,Spain,51,Female,Tablet,1 Month,24,11
1087,Basic,11,2022-06-01,2023-07-01,Spain,51,Male,Tablet,1 Month,24,11
1088,Standard,10,2022-06-01,2023-07-01,United States,50,Female,Smartphone,1 Month,24,11
1089,Premium,14,2022-06-01,2023-06-01,Canada,46,Female,Tablet,1 Month,24,12
1090,Basic,14,2022-06-01,2023-07-01,United States,31,Male,Smart TV,1 Month,24,11
1091,Premium,12,2022-06-01,2023-07-01,United States,46,Female,Smartphone,1 Month,24,11
1092,Basic,15,2022-06-01,2023-07-01,Canada,41,Male,Smart TV,1 Month,24,11
1093,Standard,12,2022-06-01,2023-07-01,United Kingdom,36,Male,Smartphone,1 Month,24,11
1094,Standard,10,2022-06-01,2023-07-01,Australia,45,Female,Tablet,1 Month,24,11
1095,Basic,10,2022-06-01,2023-07-01,Germany,36,Male,Smartphone,1 Month,24,11
1096,Premium,15,2022-06-01,2023-07-01,France,28,Male,Smartphone,1 Month,24,11
1097,Basic,13,2022-07-01,2023-07-01,Brazil,45,Female,Smartphone,1 Month,23,11
1098,Standard,10,2022-07-01,2023-07-01,Mexico,39,Female,Smartphone,1 Month,23,11
1099,Premium,13,2022-07-01,2023-07-01,Spain,51,Female,Laptop,1 Month,23,11
1100,Basic,10,2022-07-01,2023-07-01,Italy,37,Male,Laptop,1 Month,23,11
1101,Premium,11,2022-07-01,2023-07-01,Spain,33,Female,Tablet,1 Month,23,11
1102,Basic,15,2022-07-01,2023-07-01,Spain,32,Female,Smartphone,1 Month,23,11
1103,Standard,14,2022-08-01,2023-07-01,United States,49,Female,Tablet,1 Month,22,11
1104,Standard,10,2022-08-01,2023-07-01,Canada,37,Female,Smart TV,1 Month,22,11
1105,Basic,15,2022-08-01,2023-07-01,United States,39,Male,Tablet,1 Month,22,11
1106,Premium,14,2022-08-01,2023-07-01,United States,37,Male,Smart TV,1 Month,22,11
1107,Basic,15,2022-08-01,2023-07-01,Canada,36,Female,Smart TV,1 Month,22,11
1108,Standard,10,2022-09-01,2023-07-01,United Kingdom,34,Male,Laptop,1 Month,21,11
1109,Premium,13,2022-09-01,2023-07-01,Australia,51,Female,Smartphone,1 Month,21,11
1110,Basic,13,2022-09-01,2023-07-01,Germany,41,Female,Tablet,1 Month,21,11
1111,Premium,13,2022-09-01,2023-07-01,France,51,Male,Smart TV,1 Month,21,11
1112,Basic,15,2022-09-01,2023-07-01,Brazil,31,Female,Tablet,1 Month,21,11
1113,Standard,13,2022-09-01,2023-07-01,Mexico,44,Male,Laptop,1 Month,21,11
1114,Standard,15,2022-10-01,2023-07-01,Spain,50,Male,Smart TV,1 Month,20,11
1115,Basic,14,2022-10-01,2023-07-01,Italy,33,Male,Laptop,1 Month,20,11
1116,Premium,11,2022-10-01,2023-07-01,Spain,44,Female,Laptop,1 Month,20,11
1117,Basic,15,2022-10-01,2023-07-01,Spain,42,Female,Tablet,1 Month,20,11
1118,Standard,13,2022-10-01,2023-07-01,United States,35,Male,Smart TV,1 Month,20,11
1119,Premium,12,2022-10-01,2023-07-01,Canada,48,Male,Smartphone,1 Month,20,11
1120,Basic,13,2022-10-01,2023-07-01,United States,51,Female,Smartphone,1 Month,20,11
1121,Basic,15,2022-10-01,2023-07-01,United States,44,Female,Smart TV,1 Month,20,11
1122,Basic,11,2022-10-01,2023-07-01,Canada,37,Female,Smartphone,1 Month,20,11
1123,Standard,15,2022-10-01,2023-07-01,United Kingdom,35,Female,Laptop,1 Month,20,11
1124,Premium,11,2022-10-01,2023-07-01,Australia,32,Male,Laptop,1 Month,20,11
1125,Basic,15,2022-10-01,2023-07-01,Germany,46,Female,Tablet,1 Month,20,11
1126,Basic,14,2022-10-01,2023-07-01,France,39,Female,Laptop,1 Month,20,11
1127,Premium,11,2022-10-01,2023-07-01,Brazil,33,Female,Tablet,1 Month,20,11
1128,Standard,10,2022-11-01,2023-07-01,Mexico,42,Male,Tablet,1 Month,19,11
1129,Standard,14,2022-11-01,2023-07-01,Spain,37,Female,Smartphone,1 Month,19,11
1130,Basic,14,2022-11-01,2023-07-01,Italy,27,Female,Smart TV,1 Month,19,11
1131,Premium,14,2022-11-01,2023-07-01,Spain,34,Female,Laptop,1 Month,19,11
1132,Standard,13,2022-11-01,2023-07-01,Spain,51,Male,Laptop,1 Month,19,11
1133,Basic,12,2022-11-01,2023-07-01,United States,42,Male,Laptop,1 Month,19,11
1134,Standard,13,2022-11-01,2023-07-01,Canada,46,Female,Smart TV,1 Month,19,11
1135,Premium,13,2022-10-01,2023-07-01,United States,36,Male,Laptop,1 Month,20,11
1136,Basic,14,2022-10-01,2023-07-01,United States,46,Male,Smartphone,1 Month,20,11
1137,Premium,13,2022-10-01,2023-07-01,Canada,51,Male,Smart TV,1 Month,20,11
1138,Standard,12,2022-10-01,2023-07-01,United Kingdom,45,Female,Smartphone,1 Month,20,11
1139,Basic,14,2022-09-01,2023-07-01,Australia,33,Male,Smartphone,1 Month,21,11
1140,Standard,10,2022-09-01,2023-07-01,Germany,31,Female,Smart TV,1 Month,21,11
1141,Premium,12,2022-08-01,2023-07-01,France,48,Female,Smart TV,1 Month,22,11
1142,Basic,13,2022-08-01,2023-07-01,Brazil,47,Female,Laptop,1 Month,22,11
1143,Standard,13,2022-08-01,2023-07-01,Mexico,43,Male,Smart TV,1 Month,22,11
1144,Premium,14,2022-08-01,2023-07-01,Spain,39,Male,Tablet,1 Month,22,11
1145,Basic,11,2022-08-01,2023-07-01,Italy,46,Male,Smart TV,1 Month,22,11
1146,Premium,12,2022-08-01,2023-07-01,Spain,46,Female,Smartphone,1 Month,22,11
1147,Basic,11,2022-07-01,2023-07-01,Spain,40,Female,Tablet,1 Month,23,11
1148,Standard,12,2022-07-01,2023-07-01,United States,38,Male,Smartphone,1 Month,23,11
1149,Standard,13,2022-07-01,2023-07-01,Canada,48,Female,Tablet,1 Month,23,11
1150,Basic,15,2022-07-01,2023-07-01,United States,38,Male,Tablet,1 Month,23,11
1151,Premium,12,2022-06-01,2023-07-01,United States,43,Male,Laptop,1 Month,24,11
1152,Basic,11,2022-06-01,2023-07-01,Canada,29,Male,Smartphone,1 Month,24,11
1153,Standard,15,2022-06-01,2023-07-01,United Kingdom,32,Female,Laptop,1 Month,24,11
1154,Premium,10,2022-06-01,2023-07-01,Australia,32,Female,Laptop,1 Month,24,11
1155,Basic,10,2022-06-01,2023-06-01,Germany,49,Female,Laptop,1 Month,24,12
1156,Premium,14,2022-06-01,2023-07-01,France,51,Female,Laptop,1 Month,24,11
1157,Basic,14,2022-06-01,2023-07-01,Brazil,32,Male,Smart TV,1 Month,24,11
1158,Standard,12,2022-06-01,2023-07-01,Mexico,35,Female,Smart TV,1 Month,24,11
1159,Standard,15,2022-06-01,2023-07-01,Spain,41,Male,Laptop,1 Month,24,11
1160,Basic,12,2022-06-01,2023-07-01,Italy,43,Female,Smart TV,1 Month,24,11
1161,Premium,12,2022-06-01,2023-07-01,Spain,41,Male,Smartphone,1 Month,24,11
1162,Basic,10,2022-06-01,2023-07-01,Spain,51,Male,Smart TV,1 Month,24,11
1163,Standard,13,2022-06-01,2023-07-01,United States,47,Female,Smart TV,1 Month,24,11
1164,Premium,15,2022-06-01,2023-07-01,Canada,39,Male,Smart TV,1 Month,24,11
1165,Basic,15,2022-06-01,2023-07-01,United States,51,Male,Smartphone,1 Month,24,11
1166,Premium,13,2022-07-01,2023-07-01,United States,39,Female,Tablet,1 Month,23,11
1167,Basic,12,2022-07-01,2023-07-01,Canada,45,Male,Tablet,1 Month,23,11
1168,Standard,13,2022-07-01,2023-07-01,United Kingdom,42,Male,Laptop,1 Month,23,11
1169,Standard,13,2022-07-01,2023-07-01,Australia,48,Male,Smartphone,1 Month,23,11
1170,Basic,11,2022-07-01,2023-07-01,Germany,33,Male,Smart TV,1 Month,23,11
1171,Premium,14,2022-07-01,2023-07-01,France,47,Female,Smartphone,1 Month,23,11
1172,Basic,11,2022-07-01,2023-07-01,Brazil,51,Female,Smart TV,1 Month,23,11
1173,Standard,11,2022-08-01,2023-07-01,Mexico,27,Male,Smartphone,1 Month,22,11
1174,Premium,11,2022-08-01,2023-07-01,Spain,44,Female,Laptop,1 Month,22,11
1175,Basic,12,2022-08-01,2023-07-01,Italy,41,Male,Laptop,1 Month,22,11
1176,Premium,11,2022-08-01,2023-07-01,Spain,37,Male,Smart TV,1 Month,22,11
1177,Basic,15,2022-09-01,2023-07-01,Spain,48,Male,Tablet,1 Month,21,11
1178,Standard,12,2022-09-01,2023-07-01,United States,30,Male,Smart TV,1 Month,21,11
1179,Standard,14,2022-09-01,2023-07-01,Canada,44,Female,Smartphone,1 Month,21,11
1180,Basic,14,2022-09-01,2023-07-01,United States,34,Female,Smart TV,1 Month,21,11
